Industry,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance
Transportation,2023,840.4,4.8,581.9,12.8,56.4,37.5,55,76.8
Transportation,2024,1040.2,4.5,692.9,23.8,56.4,37.7,54.3,77.3
Transportation,2025,1054.4,0.8,117.9,1.4,57,38.5,53.5,79.1
Retail,2015,1100.1,10.6,1545.3,,20.9,44.3,6.2,12.3
Retail,2016,1093.5,11.5,2371.7,-0.6,21.5,44.8,8.1,11.6
Retail,2017,1221.8,13.2,2718.3,11.7,22.2,44.4,8.1,14
Retail,2018,1383.5,13.5,3377.4,13.2,20.2,46.6,3.2,10.8
Retail,2019,1567.5,13.3,3016.2,13.3,20.4,44.4,6.1,10.7
Retail,2020,2008.8,12.7,2888.6,28.2,22.9,45.2,9.8,13.8
Retail,2021,1894.6,12.4,5198.9,-5.7,23.1,44.4,11,13.8
Retail,2022,2208.7,15.8,5581.7,16.6,24.7,46.3,14.7,13.1
Retail,2023,2610.1,16.2,6018.3,18.2,25.6,47.6,15.1,14.2
Retail,2024,2807.4,15.7,5398.5,7.6,25.6,47.4,15,14.3
Retail,2025,3007.8,15.7,11382.1,7.1,24.9,48.3,14.5,11.8
Finance,2015,1853.6,16.5,2843.3,,61.4,97.5,49.5,37
Finance,2016,1743.7,16.9,4582.3,-5.9,63.2,100,50.1,39.5
Finance,2017,1863.1,17.1,3047.6,6.8,63.4,100,50.5,39.8
Finance,2018,1936.9,18.6,5399.2,4,63.8,97.8,53.1,40.4
Finance,2019,2224.4,18,3363.3,14.8,61.8,94.1,51.9,39.2
Finance,2020,2064.8,17.4,3663.7,-7.2,63.3,95.9,52.9,41
Finance,2021,2216.4,21.2,4203.6,7.3,64.3,96.9,54,42.1
Finance,2022,2375.5,21.7,4424.1,7.2,63.9,96.6,51.9,43.3
Finance,2023,2392.8,23.3,6405.9,0.7,65,99.1,51.5,44.5
Finance,2024,2509,21.5,4622.3,4.9,66.8,99.7,52.9,47.7
Finance,2025,2579.4,18.8,5888.9,2.8,64.4,96.8,52.5,43.9
Technology,2015,670.6,30.3,6332.1,,46.6,63.4,71.9,4.3
Technology,2016,721.8,25.9,3888.3,7.6,47.5,65.6,73.2,3.8
Technology,2017,809.3,23.1,2968.5,12.1,48.5,65.3,72.8,7.5
Technology,2018,823.3,20.4,2970.1,1.7,47.9,65.7,73.8,4.1
Technology,2019,843.1,22.8,3035.8,2.4,49.7,68.7,73.3,7.2
Technology,2020,885.7,21,5243.4,5,50.9,70,74.9,7.8
Technology,2021,955.4,20.6,6634.8,7.9,51.6,72,73.4,9.4
Technology,2022,1021.6,19.9,5887.5,6.9,53.3,70.8,78.4,10.7
Technology,2023,1094.4,18.1,3197.1,7.1,53.5,69.9,79.6,10.8
Technology,2024,1148.3,16.7,5190.4,4.9,53.7,68.4,80.7,12.1
Technology,2025,1331.4,20.9,5361.1,15.9,55.3,68.9,80.6,16.6
Transportation,2015,572,15.8,1607.6,,37.6,22.5,73.6,16.8
Transportation,2016,679.3,15.7,2115.3,18.7,35.4,21.4,69.6,15.2
Transportation,2017,796.2,18.1,1870.7,17.2,36.6,19.7,73.1,16.9
Transportation,2018,940.6,17.6,1352,18.1,36.9,17.9,76.9,15.8
Transportation,2019,1080.8,20,2413,14.9,37.5,19.7,75.1,17.7
Transportation,2020,1155.7,17.3,2195.5,6.9,36.3,18,73.3,17.7
Transportation,2021,1461.7,15.5,2405,26.5,38.9,19,75.1,22.6
Transportation,2022,1520.7,14.2,3545.2,4,38.3,17.9,76,21.1
Transportation,2023,1925.6,18.4,5310.1,26.6,38.5,19.9,74.6,20.9
Transportation,2024,1946.7,20.3,6434.5,1.1,38,19.2,75.4,19.4
Transportation,2025,2089.6,18.8,7133.6,7.3,39.9,20.1,74.6,25.1
Utilities,2015,526.3,10.2,523.7,,77.7,67.2,71.6,94.3
Utilities,2016,573.3,8.5,526.1,8.9,78.9,70.8,72.2,93.8
Utilities,2017,670,9.2,861.3,16.9,78.5,71.3,71,93.1
Utilities,2018,736.4,9,896.7,9.9,79.3,72.4,72.5,92.9
Utilities,2019,767.5,9,916.9,4.2,79.2,70.7,71.9,95.1
Utilities,2020,838.6,9.8,874.1,9.3,79.7,70.6,76,92.5
Utilities,2021,844.7,9.1,908.9,0.7,82,73.1,76.5,96.4
Utilities,2022,853.2,9,623.9,1,82.9,74.3,77.7,96.8
Utilities,2023,957,7.6,606.3,12.2,84.1,73.3,79,100
Utilities,2024,1066,7.5,892.4,11.4,84.2,76.5,76.1,100
Utilities,2025,1183.7,11.8,1133.2,11,85.5,79.7,76.9,100
Retail,2015,739.5,1.6,165.9,,46.8,60.4,40.3,39.7
Retail,2016,706.2,1,76,-4.5,47.1,63,39.2,39
Retail,2017,759.7,-1.3,2090.6,7.6,47.9,62,42.2,39.5
Retail,2018,760.3,-2.2,2701.3,0.1,48.6,64.3,41.1,40.5
Retail,2019,724.5,0.7,103.9,-4.7,48.3,63.7,42.2,39.1
Retail,2020,697.1,1.6,249.7,-3.8,52.4,70.5,45.4,41.4
Retail,2021,693.7,2.3,254.6,-0.5,54,71.8,46.6,43.6
Retail,2022,683.9,4.6,514.7,-1.4,54.5,73.9,45.7,43.8
Retail,2023,659.5,5,705,-3.6,54.2,73.7,44.7,44.2
Retail,2024,702.2,3.4,375,6.5,54.4,74.4,41.6,47
Retail,2025,692.9,3.9,338,-1.3,54.9,77.5,41.9,45.4
Finance,2015,1375.4,15.6,3431.7,,66.7,98.9,50.8,50.3
Finance,2016,1178,17.3,2791.5,-14.3,66.4,97.8,50.2,51.1
Finance,2017,1132.5,18.2,3301.8,-3.9,67.9,99.2,53.5,50.9
Finance,2018,1028.6,17.4,3556.3,-9.2,68.1,99.8,55.4,49.2
Finance,2019,1087.9,16.7,2557.7,5.8,68.8,100,59.3,47.2
Finance,2020,1113.5,15.7,2634,2.4,70,100,62.9,47.2
Finance,2021,1069.6,12.9,1405.7,-3.9,70,100,64.1,45.8
Finance,2022,997.9,13.2,1712.4,-6.7,70.7,100,67.7,44.4
Finance,2023,1012.2,14.1,2548.7,1.4,72.8,100,70.1,48.3
Finance,2024,927,13.2,1414.8,-8.4,72.2,100,71.9,44.8
Finance,2025,929.9,10.5,1120.2,0.3,72.6,100,72.1,45.6
Consumer Goods,2015,1330,6.2,1963.7,,45.9,53.6,34.1,50
Consumer Goods,2016,1145.8,5.6,1587.1,-13.8,47.2,54.4,35.8,51.6
Consumer Goods,2017,1324.9,6.8,1760.9,15.6,48.6,54.6,38.4,52.9
Consumer Goods,2018,1530.4,6.8,1887.2,15.5,50.7,58.2,37.7,56.2
Consumer Goods,2019,1634.3,7.5,2842.6,6.8,51.6,61.5,36.9,56.4
Consumer Goods,2020,1887.6,9,1880.5,15.5,53.6,63.7,39.9,57.1
Consumer Goods,2021,1861.7,8.3,3424.1,-1.4,53.1,63.3,40.3,55.8
Consumer Goods,2022,2069.2,8.6,3760.8,11.1,52.1,59.8,40,56.6
Consumer Goods,2023,2207.7,9,2311.9,6.7,52.6,58.2,42.5,57.3
Consumer Goods,2024,2295.9,7.9,3676.8,4,53.4,59,41.4,59.7
Consumer Goods,2025,2360.5,5.8,1779.4,2.8,55.2,62.2,42,61.4
Consumer Goods,2015,1519.1,20.1,6520.1,,47.3,28.1,71,42.7
Consumer Goods,2016,1629.7,19.5,6532.8,7.3,47.6,27,69.6,46.1
Consumer Goods,2017,1563.6,19.8,4451.8,-4.1,48.7,26.2,71.2,48.8
Consumer Goods,2018,1488.2,20.2,3163.9,-4.8,49.6,27.5,71.7,49.7
Consumer Goods,2019,1393.8,20.2,5337,-6.3,49.3,26.3,71,50.7
Consumer Goods,2020,1236.8,20.7,3047.8,-11.3,49.8,24.2,72.3,52.8
Consumer Goods,2021,1283.2,18.9,2730.5,3.7,51.6,25.1,76,53.6
Consumer Goods,2022,1165.8,20.1,4843.9,-9.2,52,24,77.2,54.6
Consumer Goods,2023,1139.9,24.5,6361.6,-2.2,52.4,25.4,78.2,53.6
Consumer Goods,2024,1074.5,24.6,2991.3,-5.7,53.9,26.4,80.2,55
Consumer Goods,2025,969.5,23.8,5701.5,-9.8,54,24.6,82.4,54.9
Finance,2015,3591,13.1,7131.8,,91.7,97.9,83.7,93.5
Finance,2016,3957.8,11.5,5636.1,10.2,91.7,99.2,84.3,91.6
Finance,2017,4543.5,12.4,10413.9,14.8,91.8,97.1,84.5,93.9
Finance,2018,4668.7,13.1,4982.8,2.8,91.2,96.1,86,91.5
Finance,2019,4793.7,6.9,5281.1,2.7,91,95.5,84.6,92.8
Finance,2020,5542.7,5.5,5191.8,15.6,90.9,96.9,82.3,93.5
Finance,2021,6450.9,8.1,9949.5,16.4,91.5,96.2,84.9,93.4
Finance,2022,6899.5,8.4,9649,7,91.6,96.6,86.4,91.9
Finance,2023,6895.5,6.6,5423.9,-0.1,91.9,100,87.1,88.5
Finance,2024,7245.7,7.8,6269.5,5.1,92.3,100,88.2,88.6
Finance,2025,7387.7,8,11030.2,2,92.1,98.4,86.2,91.8
Finance,2015,8975.4,23.4,38534.3,,76.5,79.2,76.3,74
Finance,2016,9322.8,19.7,24161,3.9,76.7,79.7,75,75.4
Finance,2017,9416.9,19.2,21466.3,1,77.1,82.1,75.2,73.9
Finance,2018,10241.8,20.1,32656.1,8.8,75.9,80.8,72.7,74.2
Finance,2019,11295.2,19.6,40458.5,10.3,77.5,84.4,72.4,75.6
Finance,2020,11614.4,19.6,39713.3,2.8,78.9,86.1,72.1,78.5
Finance,2021,13232.4,23.8,33586.7,13.9,78.8,87.3,70.6,78.4
Finance,2022,12729.7,25,58819.4,-3.8,78.7,86.5,67.5,82
Finance,2023,12041.4,23.1,34146.6,-5.4,78.3,86,66.2,82.6
Finance,2024,10933.6,26.3,40777.9,-9.2,78.1,84.5,67.7,82.1
Finance,2025,10265.6,26.1,26823.3,-6.1,78.5,86.8,70.1,78.7
Manufacturing,2015,1580.7,12.4,3085.2,,50.1,61,54.4,34.9
Manufacturing,2016,1758.3,14.4,4820.8,11.2,51.8,59.4,57.9,38
Manufacturing,2017,1704.2,14.9,3340.7,-3.1,53.8,59.9,58.4,43.1
Manufacturing,2018,2034.7,15.2,5192.9,19.4,53.9,60.6,58.6,42.6
Manufacturing,2019,2032.8,15.9,3511.4,-0.1,54,61.3,58.3,42.3
Manufacturing,2020,2250.1,16.7,5079.8,10.7,54.1,62.8,56.7,42.7
Manufacturing,2021,2471.2,19.2,4991.2,9.8,53.1,62.3,55.6,41.5
Manufacturing,2022,2706.4,20.3,9561.3,9.5,53.3,63.1,53.3,43.4
Manufacturing,2023,2915.9,20.5,6090.5,7.7,52,61.5,51.1,43.3
Manufacturing,2024,2996.4,22.2,9202.3,2.8,53.2,64.6,51,44
Manufacturing,2025,3027.3,18.1,10443.7,1,52.3,64.5,51.7,40.6
Utilities,2015,1533.1,10.4,1890.1,,35.1,30.1,11,64.3
Utilities,2016,1436.8,12.3,2463.4,-6.3,34.4,28.3,10.7,64.4
Utilities,2017,1440.6,10.2,1703.7,0.3,35.2,29.1,11.3,65.3
Utilities,2018,1405.4,9.8,1360.9,-2.4,37.5,31.1,14.4,66.9
Utilities,2019,1398.2,10.6,1960.3,-0.5,36.9,33,11.1,66.7
Utilities,2020,1397.2,10.8,1206.8,-0.1,39.2,35.4,12.9,69.2
Utilities,2021,1386.3,7.8,1200.4,-0.8,41.7,38.3,13.6,73.1
Utilities,2022,1510.2,7.8,1534.1,8.9,41.8,38.3,14.9,72.1
Utilities,2023,1556.6,8.1,1076.1,3.1,43.5,42.4,16.5,71.6
Utilities,2024,1642.4,8.5,1960.8,5.5,45.8,43.8,17,76.5
Utilities,2025,1692.8,10.1,1598,3.1,45.9,44.5,18.6,74.6
Finance,2015,4706.8,14.1,11298.2,,48.3,98.1,39.8,7
Finance,2016,4928.6,14.4,11466.3,4.7,50.1,99,43.2,8.2
Finance,2017,5427.9,14.2,14910.5,10.1,49.2,97.9,40.6,9.2
Finance,2018,5871.6,15.1,10948,8.2,49.3,97.7,40,10.1
Finance,2019,6171.1,11.8,13266.7,5.1,49.1,97.5,40.6,9.1
Finance,2020,6752.4,11.5,10032.3,9.4,51.4,100,42.2,11.9
Finance,2021,8299.8,12.8,10333.5,22.9,52.7,100,43.3,14.6
Finance,2022,10120.4,14.5,17006.5,21.9,54.4,100,45,18.1
Finance,2023,10974.9,13.1,25870.2,8.4,55,100,41.5,23.4
Finance,2024,11835.9,7.6,10353.6,7.8,55.1,100,42.7,22.7
Finance,2025,13779,5.7,14040.1,16.4,54.7,99.5,42,22.5
Manufacturing,2015,1076.7,12.5,1129.6,,66.3,46.8,82.7,69.4
Manufacturing,2016,1150.4,9.2,1415,6.8,64.7,48.9,77.1,68
Manufacturing,2017,1077.6,6.6,1137.1,-6.3,66.1,50.1,79,69.3
Manufacturing,2018,1212.1,4.5,906.6,12.5,66.4,52.8,79.5,66.7
Manufacturing,2019,1387.4,4.2,824.4,14.5,65.4,52,77.7,66.4
Manufacturing,2020,1509,6.6,1644.2,8.8,64,48.8,76.2,67.2
Manufacturing,2021,1740.5,4.5,1147.5,15.3,64.7,50.2,74.4,69.6
Manufacturing,2022,1846.4,5.6,1753.8,6.1,65.5,50.6,74.4,71.7
Manufacturing,2023,1952.8,5.6,1180.8,5.8,66.9,50.2,76.3,74.3
Manufacturing,2024,2089.5,3.6,1634.1,7,65.2,47.6,77.2,70.8
Manufacturing,2025,2346,2.2,457.6,12.3,66.3,48.9,78,71.8
Utilities,2015,2623.8,8.8,2301.6,,59.9,22.5,69.5,87.9
Utilities,2016,2662.2,7.3,1983.8,1.5,62.1,24.8,71.7,89.9
Utilities,2017,2564.1,6.9,2380,-3.7,61.9,24.2,71.5,90.1
Utilities,2018,2706,6.9,1750.1,5.5,60.3,23.4,69.2,88.4
Utilities,2019,3338.5,4.1,1665.5,23.4,61,21.1,71.6,90.2
Utilities,2020,4002,4.2,2174.7,19.9,60.9,21.3,71.2,90.1
Utilities,2021,4204.9,2.4,1125.9,5.1,62,21.4,73.1,91.6
Utilities,2022,3594.7,5.7,2084.4,-14.5,61.4,18.7,74.5,91.1
Utilities,2023,3604.1,5.1,1580.5,0.3,62.9,18.2,77.7,92.8
Utilities,2024,3485.5,3.8,1735,-3.3,61.5,18,75.9,90.6
Utilities,2025,3580.7,5.5,2906.8,2.7,64,21.9,78.2,91.8
Consumer Goods,2015,5983.9,12.6,13027.6,,73.9,62.5,79.2,80
Consumer Goods,2016,5881.1,10,11380.3,-1.7,77.1,67.4,81.5,82.5
Consumer Goods,2017,6345.1,9.2,8860.9,7.9,78.3,68.2,80,86.7
Consumer Goods,2018,6391.6,9.5,6265.7,0.7,77.7,68.4,78.9,85.9
Consumer Goods,2019,5987.2,10.3,13984.4,-6.3,78.4,68.2,80.6,86.3
Consumer Goods,2020,6389.5,10,8328.9,6.7,79.4,68.2,82.8,87.1
Consumer Goods,2021,6298.5,9.3,12305.7,-1.4,80.5,71.5,82.8,87.1
Consumer Goods,2022,6081.4,13.3,10706.6,-3.4,80.1,74.1,80.4,85.8
Consumer Goods,2023,6460.9,11.1,12348,6.2,83.9,77.2,84.3,90.2
Consumer Goods,2024,6838.6,12.2,9236.5,5.8,85.4,76.6,88,91.5
Consumer Goods,2025,7488.5,16.9,16334,9.5,85.8,77.4,87.6,92.3
Consumer Goods,2015,1859.1,10.2,2059,,46.1,44.9,55.7,37.7
Consumer Goods,2016,2212.6,11.3,3264.9,19,46.2,46.4,54.4,37.6
Consumer Goods,2017,2307.7,13.1,3995.2,4.3,47.6,51.7,52,39.2
Consumer Goods,2018,2162.7,14.5,5807.1,-6.3,50.6,53.3,56.3,42.1
Consumer Goods,2019,2316.5,12.9,5955.1,7.1,51.3,55.3,58,40.5
Consumer Goods,2020,2392.1,12.5,7292.2,3.3,51.5,57.6,56.4,40.4
Consumer Goods,2021,2431.7,13,6898.1,1.7,53.4,57.2,61.7,41.4
Consumer Goods,2022,2550.3,13.1,6548.1,4.9,53.5,55.9,61.6,43
Consumer Goods,2023,2667.7,14.3,4548.5,4.6,54.2,57,61.5,44
Consumer Goods,2024,2961.6,15.2,8924,11,56.8,60.4,63.9,46.1
Consumer Goods,2025,3486.7,17.4,11638.8,17.7,58.8,62,62.9,51.5
Energy,2015,2392.7,-0.3,5412.8,,22,11.7,29.4,24.8
Energy,2016,2498.8,-5.8,7577.8,4.4,21.8,16.9,27.3,21.3
Energy,2017,2695.7,-8,3782.7,7.9,23,16.6,29.6,22.9
Energy,2018,3113.6,-1.3,5870.2,15.5,25.3,19.2,33.2,23.4
Energy,2019,3122.3,5,2952.9,0.3,26.5,20.3,33.9,25.3
Energy,2020,3195.4,6.3,2789.6,2.3,26.7,21.1,36.3,22.8
Energy,2021,3326.5,-1.8,6437.4,4.1,28.3,20,38.7,26.2
Energy,2022,3128.1,6.1,3428.4,-6,28.9,21.4,38.1,27.2
Energy,2023,3324.6,0.4,180.5,6.3,30.3,25.3,36.9,28.6
Energy,2024,4160,-4.7,3394.6,25.1,32.1,22.7,36.4,37.1
Energy,2025,3910,-6.6,3410.5,-6,33.4,24.3,38.7,37.2
Manufacturing,2015,3254,8.7,5486,,32.2,30.8,36.1,29.8
Manufacturing,2016,3281.4,9.2,4222.9,0.8,32.3,33.7,34.2,29
Manufacturing,2017,2829,9.7,2572.7,-13.8,33.3,36.5,36.9,26.6
Manufacturing,2018,3270.3,9.1,5576.4,15.6,33.6,38.1,37.4,25.2
Manufacturing,2019,2909.4,7.7,3132,-11,32.1,37.2,33.7,25.3
Manufacturing,2020,2510.4,9.3,4594.7,-13.7,33.6,41.4,33.8,25.6
Manufacturing,2021,2582,11.4,4700.1,2.9,34.9,44.3,34.2,26.1
Manufacturing,2022,2838.6,10.6,4423.4,9.9,33.9,42.5,33.1,26.2
Manufacturing,2023,2580,9.6,4806.1,-9.1,34.5,47.1,32.6,23.9
Manufacturing,2024,2808.4,6.7,3097.2,8.9,35.5,48.6,32.4,25.4
Manufacturing,2025,2136.6,7.3,2078.6,-23.9,36,47.5,29.6,30.9
Consumer Goods,2015,704,8.5,1037.1,,40.7,67,20.7,34.5
Consumer Goods,2016,819.3,6.9,1365.8,16.4,41.3,69.3,19.4,35.2
Consumer Goods,2017,1023,3.8,589.9,24.9,43.1,71.7,20.6,37
Consumer Goods,2018,1250.6,0.4,85.1,22.2,43.9,72.8,21.8,37.1
Consumer Goods,2019,1460.8,2.2,780.2,16.8,45.1,77.4,21.7,36.1
Consumer Goods,2020,1645.7,0.1,33.3,12.7,45.3,76.6,23,36.2
Consumer Goods,2021,1836.4,5,1827.4,11.6,46.3,75.9,24.6,38.4
Consumer Goods,2022,2200.6,7.3,3864.4,19.8,47.5,78.9,24.3,39.5
Consumer Goods,2023,2381.3,8.7,3809,8.2,46.9,76.4,22.7,41.6
Consumer Goods,2024,2593.5,8.9,4629,8.9,48.7,80.6,23.1,42.5
Consumer Goods,2025,3243.5,13.8,10750.5,25.1,48.5,80.2,23,42.3
Utilities,2015,399.3,3,142.8,,34.7,37.1,53.1,13.8
Utilities,2016,404.3,3,177.9,1.3,36.5,40.2,54.1,15.2
Utilities,2017,393.3,4.5,233.2,-2.7,34.4,38,52.1,13
Utilities,2018,429.5,4.4,163.6,9.2,37.2,41.9,54.7,15
Utilities,2019,427.9,6.9,358.4,-0.4,38.5,45.4,53.9,16.3
Utilities,2020,468.1,9.2,407.2,9.4,39.8,47.6,53.7,18
Utilities,2021,449.9,10.5,515.8,-3.9,39.2,46.8,53.4,17.3
Utilities,2022,401.3,12.4,607.7,-10.8,37,47.3,51.1,12.6
Utilities,2023,408.8,12.1,636.6,1.9,35.9,45.5,50.5,11.6
Utilities,2024,378.3,11.2,401,-7.5,35.1,45,49,11.3
Utilities,2025,353.9,9.6,311.3,-6.4,35.8,47.6,49.5,10.3
Transportation,2015,838.1,1.5,203.6,,69.4,41.6,90.7,76.1
Transportation,2016,1034.5,1.3,207.5,23.4,70.5,44.8,89.1,77.7
Transportation,2017,1195.6,3,319.1,15.6,70.6,44.2,89.4,78.1
Transportation,2018,1333.7,9.7,2047.3,11.6,72.2,45.8,88.4,82.3
Transportation,2019,1443.7,12.2,2339.7,8.2,71,43.6,86.9,82.5
Transportation,2020,1683.1,20.1,4076.4,16.6,72.3,45.6,87.5,83.9
Transportation,2021,1991.4,22.5,4608.2,18.3,72.2,43.3,87.6,85.7
Transportation,2022,2257.5,23,8140.3,13.4,72.3,43.1,89.3,84.4
Transportation,2023,2502.8,26.3,9089,10.9,73,44.3,92.3,82.3
Transportation,2024,3224.2,21.2,11305.4,28.8,73.4,46.1,90.2,84
Transportation,2025,3671.9,27.2,11815,13.9,74.8,48.1,92.7,83.5
Transportation,2015,2249.9,7.1,3068.6,,23.2,0.8,42.3,26.4
Transportation,2016,2165,6,2094.4,-3.8,23.7,0,44.5,26.6
Transportation,2017,2243.2,6.8,2126.7,3.6,25.8,2.4,47.5,27.7
Transportation,2018,2632.4,3.8,1489.5,17.4,28.1,4.8,48.7,31
Transportation,2019,3395.2,1.2,380.6,29,29,7.7,51.4,27.9
Transportation,2020,3872.6,1.3,431.9,14.1,30.7,11.6,52,28.6
Transportation,2021,3867.2,6.3,4739,-0.1,31.7,12.9,55.6,26.5
Transportation,2022,4680.7,4.7,2538.8,21,31.6,12.3,54.8,27.9
Transportation,2023,5343.6,8.5,5743.1,14.2,30.7,13.5,51.5,27
Transportation,2024,5186,10.3,9110.9,-2.9,33.2,17.3,53.7,28.6
Transportation,2025,6688.3,9.8,10626.7,29,32.6,17.5,51.4,28.8
Transportation,2015,686.2,0.3,29.3,,46.1,27.2,33.1,78.1
Transportation,2016,794.1,-3,3707.9,15.7,45.8,24.8,35.4,77.2
Transportation,2017,797.6,-6.7,3173.6,0.4,44.6,25.1,32.9,76
Transportation,2018,810.7,-8.1,1402.7,1.6,44.7,23.4,34.7,76.1
Transportation,2019,829.5,-9.8,2104.4,2.3,47.1,24.7,37.1,79.5
Transportation,2020,934.8,-8.7,3862.6,12.7,48.9,29.6,36,81
Transportation,2021,933.3,-6.6,3900.6,-0.2,50.5,31.9,38.3,81.3
Transportation,2022,1096.1,-1.4,2803.9,17.4,50.1,30.8,36.3,83
Transportation,2023,1181.5,-5.3,1296.5,7.8,50.4,30.1,38.1,82.8
Transportation,2024,1140.8,0.3,53.6,-3.4,51.1,31,38.8,83.5
Transportation,2025,1232.1,0.5,70.1,8,52.1,34.3,37.9,84.2
Technology,2015,1865.7,15.3,9407.7,,56.4,69.3,56.5,43.4
Technology,2016,2165.8,18.1,6626.3,16.1,57.1,69.5,57.7,44.1
Technology,2017,2626.8,14.6,12106.5,21.3,55.7,65.9,55.9,45.3
Technology,2018,3167,15.6,16304.9,20.6,57,66.8,57.2,46.9
Technology,2019,2959.4,15.4,7797.3,-6.6,56.9,64.2,58.2,48.4
Technology,2020,3400.8,18.8,11220.3,14.9,56.9,61.2,59.6,49.8
Technology,2021,4058.5,20.4,17538.3,19.3,56.3,61.1,57.6,50
Technology,2022,4747.9,17.7,26411.3,17,56.9,60.7,58.7,51.4
Technology,2023,4816.3,22.9,38142.7,1.4,57.7,61.3,59.2,52.5
Technology,2024,5393,21.3,26687.3,12,58.9,63.5,59.8,53.6
Technology,2025,5487.6,22.4,42782.9,1.8,59.8,64,59.5,55.8
Technology,2015,1167.2,20.1,7035.1,,77.3,81.8,92,57.9
Technology,2016,1221.2,23,4901.9,4.6,76.6,79.9,95.1,54.9
Technology,2017,1171.1,24.1,9224.2,-4.1,77.1,78.4,95.8,57
Technology,2018,1243.3,23.3,9658.4,6.2,79.7,83,96.3,59.9
Technology,2019,1348.7,28.6,12145.1,8.5,81.6,86.1,98.1,60.5
Technology,2020,1391.5,29.7,7569.2,3.2,82.2,84.5,97,65.1
Technology,2021,1382.9,28.1,13400.1,-0.6,83.4,85.3,99.7,65.1
Technology,2022,1520.8,25.7,11035.9,10,83,85.8,100,63.3
Technology,2023,1556.3,22.8,7419.1,2.3,82.2,86.7,97.5,62.3
Technology,2024,1455.4,20.4,9070.8,-6.5,82.4,89.6,97.1,60.4
Technology,2025,1658.9,20.7,6436.8,14,84.1,94.4,98.7,59.3
Technology,2015,11982.8,13.3,28241.6,,72.9,87.5,76.3,54.8
Technology,2016,13168.5,14.2,47096.4,9.9,74,89.9,77.8,54.2
Technology,2017,14610.9,14.1,49582.1,11,74.5,93.1,75.7,54.6
Technology,2018,17881.9,15.3,87011.4,22.4,76.4,97.2,76,56.1
Technology,2019,20700.1,17.5,67315,15.8,75,91.1,75.9,58.1
Technology,2020,25151.6,17.6,122138.2,21.5,74.9,90.7,74.5,59.4
Technology,2021,29156.3,18.2,131475.6,15.9,73.5,88.8,71.5,60.1
Technology,2022,34828,20.3,240561.1,19.5,77.2,95.9,72.9,62.7
Technology,2023,41123.2,14.2,187936.6,18.1,77.9,97.1,72,64.7
Technology,2024,47479.4,12.7,191563.8,15.5,77.4,99.7,70.9,61.7
Technology,2025,51770.7,10.8,121142,9,76.6,98.9,69.8,61.2
Technology,2015,65155,13,153578.4,,70.5,86.1,94.7,30.6
Technology,2016,68669.5,16.7,394555.6,5.4,73.1,89.4,97.2,32.8
Technology,2017,83114.5,14.7,409731.9,21,73.5,89.4,97.4,33.8
Technology,2018,90837.3,11.9,173300.2,9.3,73.7,89.6,95.7,35.9
Technology,2019,96549.6,15.9,381557.9,6.3,74.5,92.2,97,34.4
Technology,2020,99728.8,16.7,545600.5,3.3,75.5,91.9,97.3,37.4
Technology,2021,108061,20.2,628139.8,8.4,76.7,91.9,100,38.2
Technology,2022,122750,21,743858.3,13.6,76.8,91.3,100,39.2
Technology,2023,120210.2,21.6,485151.6,-2.1,76.7,90.3,96.2,43.5
Technology,2024,123910.1,20,865271.7,3.1,77.5,90.2,97.2,45.2
Technology,2025,144823.6,17.6,635311.9,16.9,78,90.7,97.5,45.8
Energy,2015,11208.8,30.6,64648.8,,68.5,55.5,74.2,75.9
Energy,2016,12507.1,25.2,41675.2,11.6,70,59,71.8,79.3
Energy,2017,14151.6,28.9,50109.4,13.1,68.8,56.2,70.9,79.3
Energy,2018,15909.4,34.4,75199.3,12.4,70.1,56,72.5,81.9
Energy,2019,17665.6,27.4,79614.8,11,68.6,54.9,71.9,78.9
Energy,2020,20253.3,19.6,75066.6,14.6,69.9,57.2,73.7,78.9
Energy,2021,23778.5,12,27235.5,17.4,70.5,56.9,75.5,79.1
Energy,2022,28506.9,10.7,53031.6,19.9,70.3,56.4,76.4,78.3
Energy,2023,28427.9,11.1,53824.5,-0.3,70,57.4,75.5,77
Energy,2024,32047.7,9.8,45352.7,12.7,69,56.3,75.9,74.7
Energy,2025,37009.3,7,27245.1,15.5,67.8,56.7,72.1,74.7
Retail,2015,1424.1,3.3,1001,,59.7,30.3,91.9,57
Retail,2016,1287.8,3.1,742.5,-9.6,62.1,33.7,92.6,60.1
Retail,2017,1264.8,-0.2,2745.1,-1.8,63.4,38.4,93.7,58.2
Retail,2018,1272.4,-0.1,2997.5,0.6,63.8,37,93.7,60.9
Retail,2019,1269.5,2.5,502.5,-0.2,63.7,35.2,95.8,60.1
Retail,2020,1158.9,1.7,305.1,-8.7,63.4,37,94.7,58.4
Retail,2021,1217.5,3.6,621.7,5.1,64.7,39.9,96.1,58
Retail,2022,1249.2,4.4,901,2.6,65.1,36.9,95.5,62.9
Retail,2023,1218.3,3.6,714.2,-2.5,63.4,38.8,94.1,57.4
Retail,2024,1308.4,3.9,1199.7,7.4,62.2,40.8,93,52.7
Retail,2025,1217.1,4,813.6,-7,62.9,42,93,53.6
Consumer Goods,2015,1551.5,6.5,1050.7,,58.2,64,89.1,21.6
